Country,No_billionaires,Networth_bill,No_unicorns,Valuation_startups_US$_billions,Startups_Ranking_2020,Startups_Score_2020,EFW1_Econ_80_00,EFW1_Econ_00_10,EFW1_Econ_10_20,EFW1_Free_80_00,EFW1_Free_00_10,EFW1_Free_10_20,EFW1_Quar_80_00,EFW1_Quar_00_10,EFW1_Quar_10_20,EFW1_1.a__80_00,EFW1_1.a__00_10,EFW1_1.a__10_20,EFW1_1.b__80_00,EFW1_1.b__00_10,EFW1_1.b__10_20,EFW1_1.c__80_00,EFW1_1.c__00_10,EFW1_1.c__10_20,EFW1_1.d__80_00,EFW1_1.d__00_10,EFW1_1.d__10_20,EFW1_1.0__80_00,EFW1_1.0__00_10,EFW1_1.0__10_20,EFW1_2.a__80_00,EFW1_2.a__00_10,EFW1_2.a__10_20,EFW1_2.b__80_00,EFW1_2.b__00_10,EFW1_2.b__10_20,EFW1_2.c__80_00,EFW1_2.c__00_10,EFW1_2.c__10_20,EFW1_2.d__80_00,EFW1_2.d__00_10,EFW1_2.d__10_20,EFW1_2.e__80_00,EFW1_2.e__00_10,EFW1_2.e__10_20,EFW1_2.f__80_00,EFW1_2.f__00_10,EFW1_2.f__10_20,EFW1_2.g__80_00,EFW1_2.g__00_10,EFW1_2.g__10_20,EFW1_2.h__80_00,EFW1_2.h__00_10,EFW1_2.h__10_20,EFW1_2.i__80_00,EFW1_2.i__00_10,EFW1_2.i__10_20,EFW1_2.j__80_00,EFW1_2.j__00_10,EFW1_2.j__10_20,EFW1_2.0__80_00,EFW1_2.0__00_10,EFW1_2.0__10_20,EFW1_3.a__80_00,EFW1_3.a__00_10,EFW1_3.a__10_20,EFW1_3.b__80_00,EFW1_3.b__00_10,EFW1_3.b__10_20,EFW1_3.c__80_00,EFW1_3.c__00_10,EFW1_3.c__10_20,EFW1_3.d__80_00,EFW1_3.d__00_10,EFW1_3.d__10_20,EFW1_3.0__80_00,EFW1_3.0__00_10,EFW1_3.0__10_20,EFW1_4.a__80_00,EFW1_4.a__00_10,EFW1_4.a__10_20,EFW1_4.b__80_00,EFW1_4.b__00_10,EFW1_4.b__10_20,EFW1_4.c__80_00,EFW1_4.c__00_10,EFW1_4.c__10_20,EFW1_4.d__80_00,EFW1_4.d__00_10,EFW1_4.d__10_20,EFW1_4.0__80_00,EFW1_4.0__00_10,EFW1_4.0__10_20,EFW1_5.a__80_00,EFW1_5.a__00_10,EFW1_5.a__10_20,EFW1_5.b__80_00,EFW1_5.b__00_10,EFW1_5.b__10_20,EFW1_5.c__80_00,EFW1_5.c__00_10,EFW1_5.c__10_20,EFW1_5.0__80_00,EFW1_5.0__00_10,EFW1_5.0__10_20,EFW1_HDI__80_00,EFW1_HDI__00_10,EFW1_HDI__10_20,EFW2_Econ_80_00,EFW2_Econ_00_10,EFW2_Econ_10_20,EFW2_Rank_80_00,EFW2_Rank_00_10,EFW2_Rank_10_20,EFW2_Quar_80_00,EFW2_Quar_00_10,EFW2_Quar_10_20,EFW2_1AG_80_00,EFW2_1AG_00_10,EFW2_1AG_10_20,EFW2_1B_80_00,EFW2_1B_00_10,EFW2_1B_10_20,EFW2_1C_80_00,EFW2_1C_00_10,EFW2_1C_10_20,EFW2_1Di_80_00,EFW2_1Di_00_10,EFW2_1Di_10_20,EFW2_1Dii_80_00,EFW2_1Dii_00_10,EFW2_1Dii_10_20,EFW2_1D_80_00,EFW2_1D_00_10,EFW2_1D_10_20,EFW2_IES_80_00,EFW2_IES_00_10,EFW2_IES_10_20,EFW2_1S_80_00,EFW2_1S_00_10,EFW2_1S_10_20,EFW2_2A_80_00,EFW2_2A_00_10,EFW2_2A_10_20,EFW2_2B_80_00,EFW2_2B_00_10,EFW2_2B_10_20,EFW2_2C_80_00,EFW2_2C_00_10,EFW2_2C_10_20,EFW2_2D_80_00,EFW2_2D_00_10,EFW2_2D_10_20,EFW2_2EI_80_00,EFW2_2EI_00_10,EFW2_2EI_10_20,EFW2_2FL_80_00,EFW2_2FL_00_10,EFW2_2FL_10_20,EFW2_2GR_80_00,EFW2_2GR_00_10,EFW2_2GR_10_20,EFW2_2HR_80_00,EFW2_2HR_00_10,EFW2_2HR_10_20,EFW2_Gend_80_00,EFW2_Gend_00_10,EFW2_Gend_10_20,EFW2_2L_80_00,EFW2_2L_00_10,EFW2_2L_10_20,EFW2_3A_80_00,EFW2_3A_00_10,EFW2_3A_10_20,EFW2_3B_80_00,EFW2_3B_00_10,EFW2_3B_10_20,EFW2_3C_80_00,EFW2_3C_00_10,EFW2_3C_10_20,EFW2_3D_80_00,EFW2_3D_00_10,EFW2_3D_10_20,EFW2_3S_80_00,EFW2_3S_00_10,EFW2_3S_10_20,EFW2_4Ai_80_00,EFW2_4Ai_00_10,EFW2_4Ai_10_20,EFW2_4Aii_80_00,EFW2_4Aii_00_10,EFW2_4Aii_10_20,EFW2_4A_80_00,EFW2_4A_00_10,EFW2_4A_10_20,EFW2_4Bi_80_00,EFW2_4Bi_00_10,EFW2_4Bi_10_20,EFW2_4Bii_80_00,EFW2_4Bii_00_10,EFW2_4Bii_10_20,EFW2_4B_80_00,EFW2_4B_00_10,EFW2_4B_10_20,EFW2_4C_80_00,EFW2_4C_00_10,EFW2_4C_10_20,EFW2_4Di_80_00,EFW2_4Di_00_10,EFW2_4Di_10_20,EFW2_4Dii_80_00,EFW2_4Dii_00_10,EFW2_4Dii_10_20,EFW2_4D_80_00,EFW2_4D_00_10,EFW2_4D_10_20,EFW2_4F_80_00,EFW2_4F_00_10,EFW2_4F_10_20,EFW2_5Ai_80_00,EFW2_5Ai_00_10,EFW2_5Ai_10_20,EFW2_5Aii_80_00,EFW2_5Aii_00_10,EFW2_5Aii_10_20,EFW2_5A_80_00,EFW2_5A_00_10,EFW2_5A_10_20,EFW2_5Bi_80_00,EFW2_5Bi_00_10,EFW2_5Bi_10_20,EFW2_5Bii_80_00,EFW2_5Bii_00_10,EFW2_5Bii_10_20,EFW2_5Biv_80_00,EFW2_5Biv_00_10,EFW2_5Biv_10_20,EFW2_5Bv_80_00,EFW2_5Bv_00_10,EFW2_5Bv_10_20,EFW2_5Bvi_80_00,EFW2_5Bvi_00_10,EFW2_5Bvi_10_20,EFW2_5B_80_00,EFW2_5B_00_10,EFW2_5B_10_20,EFW2_5Ci_80_00,EFW2_5Ci_00_10,EFW2_5Ci_10_20,EFW2_5Cii_80_00,EFW2_5Cii_00_10,EFW2_5Cii_10_20,EFW2_5Civ_80_00,EFW2_5Civ_00_10,EFW2_5Civ_10_20,EFW2_5Cv_80_00,EFW2_5Cv_00_10,EFW2_5Cv_10_20,EFW2_5Cvi_80_00,EFW2_5Cvi_00_10,EFW2_5Cvi_10_20,EFW2_5C_80_00,EFW2_5C_00_10,EFW2_5C_10_20,EFW2_5R_80_00,EFW2_5R_00_10,EFW2_5R_10_20,WB_Agri_80_00,WB_Agri_00_10,WB_Agri_10_20,WB_Empl_80_00,WB_Empl_00_10,WB_Empl_10_20,WB_Fina_80_00,WB_Fina_00_10,WB_Fina_10_20,WB_Fore_80_00,WB_Fore_00_10,WB_Fore_10_20,WB_GDP_80_00,WB_GDP_00_10,WB_GDP_10_20,WB_Gene_80_00,WB_Gene_00_10,WB_Gene_10_20,WB_Indu_80_00,WB_Indu_00_10,WB_Indu_10_20,WB_Numb_80_00,WB_Numb_00_10,WB_Numb_10_20,WB_Popu_80_00,WB_Popu_00_10,WB_Popu_10_20,WB_Rura_80_00,WB_Rura_00_10,WB_Rura_10_20,WB_Serv_80_00,WB_Serv_00_10,WB_Serv_10_20,WB_Unem_80_00,WB_Unem_00_10,WB_Unem_10_20
Albania,0.0,0.0,0.0,0.0,0.0,0.0,5.482307692307692,6.109090909090909,6.37125,73.38461538461539,97.9090909090909,112.75,3.0,3.272727272727273,3.125,5.791391529230769,4.830840478181819,4.7404411765,8.942569691923076,8.353973985454546,7.36518994275,7.0,8.909090909090908,8.0,2.230769230769231,4.090909090909091,4.1875,5.991182613153847,6.546203615818182,6.07328277975,3.780487776,4.191925899363636,4.319780193625,6.669690072461538,4.985236885727272,4.3941186412499995,4.140150146153846,5.2027490484793395,6.1239432122499995,6.576421643923077,6.666666667,6.666708333625,7.2846153846153845,8.787818181636364,7.5,4.298549802,4.370488420272728,5.070142870625,6.975112795,7.212162794363636,7.243211678375,6.6491228069999995,6.011740027363637,6.64095885125,6.595744681,6.322358177727272,7.054618740875,0.49572649546153846,0.7464298156363637,0.78618910525,4.488486279384616,5.206355549090909,5.4576458500000005,8.805944444538461,8.854279503727271,9.73474678025,9.181947293153845,9.501071800636364,9.380447772250001,8.763939942923077,9.636890825545455,9.741529479625001,0.0,0.0,0.0,6.687957919923077,6.998060532272728,7.21418100775,4.376581196307692,4.546836286909091,6.352488888875,7.333333333,6.392514640727273,6.37520482375,9.200000000000001,9.349057368727273,10.0,1.5384615384615385,3.731122174,4.93532774225,5.207749287692308,6.004882617727273,6.915755363625,6.415071595307692,7.614113428181818,7.291136270875,3.721199395,3.8070184065454544,4.4119953105,5.314913517999999,5.920197758909091,6.860597764625,5.0418248836153845,5.786644067727273,6.187909782125,0.4858461538461538,0.5767272727272726,0.6445000000000001,5.418,7.124545454545455,7.613636363636363,81.0,54.0,38.54545454545455,3.0,2.1818181818181817,1.3636363636363635,7.456,8.914545454545454,8.14090909090909,5.236,8.672727272727274,7.032727272727272,8.83,8.484545454545454,8.018181818181818,9.0,9.454545454545455,9.363636363636363,2.0,3.909090909090909,7.0,5.5,6.681818181818182,8.181818181818182,3.216,7.865454545454546,7.996363636363636,5.628,8.405454545454546,7.872727272727272,3.8920000000000003,4.528181818181818,4.430909090909091,5.922,3.7809090909090908,4.097272727272728,1.81,2.8445454545454543,3.808181818181818,7.4159999999999995,7.801818181818183,8.327272727272726,5.464,4.257272727272727,4.8963636363636365,5.17,5.1872727272727275,4.430909090909091,8.02,7.8172727272727265,6.276363636363637,4.91,5.1018181818181825,5.618181818181818,1.0,1.0,1.0,5.779999999999999,5.165454545454545,5.235454545454545,7.62,8.891818181818183,9.700000000000001,6.786,8.385454545454545,9.648181818181818,9.575999999999999,9.444545454545455,9.583636363636364,2.0,8.636363636363637,10.0,6.1659999999999995,8.840909090909092,9.733636363636363,5.588,7.75,9.383636363636363,6.6,7.489090909090908,8.009090909090908,5.782,7.891818181818182,8.868181818181817,5.4,5.623636363636364,5.938181818181818,4.69,5.929090909090909,8.68,5.04,5.774545454545454,7.308181818181819,4.0,10.0,10.0,4.16,3.2509090909090905,4.161818181818182,0.0,0.0,5.381818181818182,1.186,2.0690909090909093,4.743636363636363,6.272,6.573636363636364,7.7281818181818185,0.8,4.7272727272727275,9.545454545454545,3.0,9.636363636363637,9.909090909090908,1.982,7.249090909090909,8.998181818181818,5.6,5.594545454545455,5.57,7.860000000000001,7.551818181818183,6.037272727272727,8.0,8.0,8.0,5.64,5.207272727272727,6.3,2.6,5.545454545454546,10.0,7.31,6.315454545454545,6.881818181818182,2.64,3.410909090909091,5.626363636363636,8.21,8.742727272727272,9.695454545454545,3.0919999999999996,6.011818181818182,6.211818181818182,4.55,4.222727272727273,5.045909090909091,7.31,7.044545454545454,6.535454545454545,6.82,6.345454545454545,6.609090909090909,3.872,6.637272727272728,7.494545454545454,34.749901714606565,19.733365407647934,19.02185657069114,54.82295263381235,47.67054540460759,48.78163667158648,93.58712509434056,90.50148521908805,90.90429722339208,-27038571.42857143,-462450540.0838213,-1044639292.9624596,672.2270770929553,2715.7963246951617,4581.339417632374,12.006694509692922,10.78541673628265,11.2580251686357,17.3687775172477,23.927383488898272,22.007473942064745,1034.2380952380952,415.72727272727275,227.54545454545453,3068458.476190476,3002606.3636363638,2881044.5454545454,62.95238095238095,53.220090909090914,42.68654545454546,40.64667027139378,43.93400536144947,46.28448196505418,14.530000050862643,16.107909289273355,14.38172730532559
Algeria,1.0,5.1,0.0,0.0,0.0,0.0,6.299999999999999,6.126363636363636,5.766249999999999,94.0,105.9090909090909,138.0,3.0,3.4545454545454546,4.0,6.008823528999999,5.845721925,3.516911764875,0.0,0.0,0.0,10.0,9.272727272727273,7.5,5.0,5.0,5.25,8.004411765,7.252406417363637,5.42230392175,4.710144928,4.005442320545455,2.659911364,5.11627907,4.527842752545454,2.739167351875,4.573643411,4.530764576272727,3.051570526,5.5,4.942363636363637,3.8078287499999997,3.333,3.333,3.959945875,6.040404041,6.122619605,6.26643473675,7.364638929,7.379580348909091,7.5454301095,5.272108844,4.704410335545455,3.530435717375,5.909090909,6.119409259,5.954095430375,0.333333333,0.3918495295454546,0.6217840895,3.7071925099999996,3.6413227973636366,3.571265302125,9.16950044,8.917489819909092,8.633075157,7.7115259389999995,6.378586237272728,6.0313256155,7.574870255999999,8.143633988636363,9.299389947125,5.0,5.0,5.0,7.363974159,7.109927511727273,7.240947679875,7.4962,7.484436363636363,7.511,4.004403438,4.424603371454546,4.58627872075,10.0,10.0,10.0,2.420409771,2.160220903818182,2.498834580875,5.980253302,6.0173151596363645,6.149028325375,8.108608609,8.167167167363637,8.482269650500001,7.015559329,6.967947493545455,6.22211135275,4.170818903,4.674894224454546,4.6670040835,6.431662279999999,6.603336294909091,6.457128362125,0.4068461538461538,0.46445454545454545,0.506,3.8299999999999996,5.081818181818182,4.972727272727273,110.2,128.54545454545453,154.36363636363637,4.0,4.0,4.0,4.832,3.5818181818181816,1.9463636363636363,7.781999999999999,8.009090909090908,7.8536363636363635,4.372,1.9536363636363638,3.4745454545454546,8.444444444444445,7.666666666666666,7.01010101010101,5.684210526315789,3.8421052631578947,2.07177033492823,7.722222222222223,7.333333333333334,4.959595959595959,1.59,2.1863636363636365,2.7181818181818183,4.0200000000000005,3.9345454545454546,4.13,3.624,3.877272727272727,4.076363636363637,4.39,4.243636363636363,4.175454545454546,3.522,3.497272727272727,4.375454545454546,3.192,3.7045454545454546,4.352727272727273,3.9880000000000004,4.003636363636364,4.402727272727272,4.3324,4.39,4.422727272727273,6.587999999999999,6.625454545454545,6.614545454545455,6.634,6.093636363636364,5.467272727272728,0.53,0.6281818181818182,0.71,3.2619999999999996,3.7100000000000004,4.038181818181818,8.034,7.69,7.6445454545454545,6.154,6.721818181818182,6.9372727272727275,6.26,9.382727272727273,9.111818181818181,2.0,5.0,5.0,5.609999999999999,7.2,7.173636363636363,5.3340000000000005,7.475454545454546,8.491818181818182,3.592,5.041818181818182,5.865454545454545,5.414,6.225454545454546,6.867272727272728,5.526666666666666,5.206363636363637,4.575454545454545,7.688571428571429,7.21,2.7436363636363637,7.317142857142857,6.40090909090909,3.658181818181818,1.556,8.145454545454545,4.797272727272727,0.9959999999999999,1.66,1.6563636363636363,5.492500000000001,1.9602272727272732,0.9163636363636364,0.8640000000000001,1.2654545454545454,0.879090909090909,2.722,5.509090909090909,4.051818181818182,0.0,0.0,0.0,3.0,9.090909090909092,9.636363636363637,0.722,4.984545454545454,5.829999999999999,4.734285714285715,5.158181818181818,5.57,5.287142857142857,5.124545454545454,5.786363636363636,6.571428571428572,6.0,5.818181818181818,7.814285714285714,8.393636363636363,7.76,1.6,1.0,2.272727272727273,5.37,4.960909090909091,5.221818181818183,3.344444444444445,2.383939393939394,3.440909090909091,9.111428571428572,8.926363636363636,9.175454545454546,3.7079999999999997,3.62,3.65,6.192727272727273,6.738595041322314,7.90090909090909,5.58,4.94,5.882727272727274,6.064285714285714,5.2263636363636365,5.351818181818182,3.55,5.056363636363636,5.468181818181818,13.952819620325599,8.529271750813052,10.853195000495301,38.16392807733445,34.87190905484286,37.17145434292881,68.5161822827083,50.98678533612472,58.25299674072078,-166780184.7294179,-1420098953.056778,-1310684341.0334592,2050.8655640773654,3075.548739457359,4563.083191842906,16.72566432977702,13.938767079470283,19.316462905251928,30.003091744654746,44.6300883272556,30.084732629913162,21451.571428571428,14037.818181818182,15863.818181818182,25518318.80952381,33300437.545454547,39807974.09090909,48.05580952380952,36.208090909090906,29.236545454545453,42.64524585884947,34.68090477624013,44.744190801653545,21.323309716724204,17.919999902898624,10.558727264404297
Angola,0.0,0.0,0.0,0.0,0.0,0.0,6.92,6.920000000000001,6.92375,81.0,81.0,80.375,3.0,3.0,2.625,6.258823528999999,6.258823529,6.422058823375,9.765741082,9.765741082,9.79243373875,6.0,6.0,6.0,9.0,9.0,9.0,8.480737223,8.480737223,8.321095969625,4.446655615,4.446655615,4.542686728,4.588031272,4.588031272,4.6345718935,4.27763815,4.27763815,4.455512777375,7.53,7.53,7.55625,0.0,0.0,0.0,5.206000000000001,5.206,5.205978690625,8.636758052,8.636758052,8.6490847235,5.375038197,5.375038197,5.43958478325,6.75063615,6.75063615,6.628053872125,1.0,1.0,1.0,5.85134468,5.85134468,5.888965433875001,6.102189957000001,6.102189956999999,6.102189957,8.383129459,8.383129459,8.442049437875,9.172954726,9.172954726,9.375741011125001,5.0,5.0,5.0,7.164568536,7.164568536000001,7.229995101875,7.722888889,7.722888889,7.8417222222500005,3.715189565,3.715189565,3.65626096775,10.0,10.0,10.0,5.846892003,5.846892003,5.75516898875,6.821242614,6.821242614,6.813288044625,8.404,8.404,8.56790851125,4.912720348,4.912720348,4.8990108775,5.604012846,5.604012846,5.668832584875,6.306911065,6.306911065,6.378583991375001,0.4276153846153846,0.5051818181818182,0.57875,4.7575,4.628863636363636,5.307272727272728,149.5,140.77272727272728,148.0,4.0,4.0,4.0,2.8875,3.0706818181818183,4.722727272727273,8.17,8.614545454545453,8.833636363636364,8.41,6.941818181818181,6.888181818181818,7.9375,9.232954545454545,10.0,4.1875,7.2102272727272725,9.0,6.0625,8.221590909090908,9.5,3.518,4.544545454545455,4.49,6.720000000000001,6.303636363636364,6.887272727272728,4.598,4.200909090909091,3.8663636363636367,4.454,3.2245454545454546,3.3318181818181816,3.8899999999999997,3.430909090909091,3.097272727272727,3.3340000000000005,2.8272727272727276,3.48,3.064,3.9890909090909092,3.847272727272727,2.8879999999999995,3.15,2.686363636363636,2.406,1.9663636363636365,5.470909090909091,4.3420000000000005,4.184545454545455,3.510909090909091,0.716,0.88,0.88,3.2020000000000004,3.173636363636364,3.446363636363636,7.517142857142858,4.22,8.141818181818183,4.666666666666667,2.110909090909091,4.859090909090909,7.657500000000001,6.634318181818181,6.533636363636364,2.9166666666666665,2.840909090909091,4.090909090909091,4.975833333333332,3.5111363636363633,5.906363636363636,8.8425,9.103863636363636,9.185454545454546,6.515833333333333,7.1675,5.329090909090909,7.503333333333333,8.172727272727274,7.54,5.439166666666667,5.9588636363636365,3.710909090909091,0.8550000000000001,1.551363636363636,2.3527272727272726,3.1449999999999996,3.5577272727272726,3.030909090909091,6.709999999999999,9.35909090909091,8.157272727272728,0.6599999999999999,1.0563636363636364,0.0,0.0,0.0,0.16090909090909092,0.492,1.0681818181818181,0.8927272727272727,4.569166666666667,5.464772727272727,4.904545454545455,2.0833333333333335,4.704545454545454,5.2727272727272725,7.916666666666667,7.113636363636363,7.909090909090909,6.279166666666667,7.08840909090909,7.21090909090909,4.6241666666666665,3.4634090909090904,6.668181818181818,6.9783333333333335,7.195909090909091,5.504545454545454,5.166666666666667,4.2272727272727275,4.0,6.451666666666666,5.158636363636363,4.420909090909091,1.75,0.3409090909090909,0.0,4.958333333333334,4.0613636363636365,3.972727272727273,3.3658333333333332,2.301590909090909,2.4509090909090907,6.718333333333334,4.887727272727273,7.887272727272728,2.3739999999999997,2.890909090909091,3.494545454545454,6.440833333333333,4.3361363636363635,7.331818181818182,6.996666666666667,6.9390909090909085,6.587272727272728,4.619166666666667,3.992954545454545,4.988181818181818,5.284166666666667,5.046136363636363,5.390909090909091,9.031782521706623,5.92824273108568,7.883756968655148,63.931688944498696,73.85772774436258,71.27672715620562,51.13893370239506,53.86983072869407,61.7734075233918,-512160469.56027484,-249650507.6936364,2351143899.8397493,626.6223760498154,2047.3518910970279,3338.1690881204927,21.5035451547615,18.721589765927146,14.840029176669322,54.217867862396325,57.991271697112644,48.64049517047229,30775.015873015876,39927.0,36834.454545454544,12023556.238095239,19617753.636363637,27971579.636363637,62.7964761904762,44.57445454545455,36.612545454545455,31.132717712228494,36.4655960423021,43.93216363088383,6.394333521525074,4.403000051325017,7.66018195585771
Argentina,6.0,14.0,3.0,7.550000000000001,39.0,4.613,7.666153846153846,7.971818181818182,8.00375,11.23076923076923,10.181818181818182,7.625,1.0,1.0,1.0,5.463604736923077,4.608141223363637,3.617279412,4.968784904846154,5.319750127727273,5.9901203907500005,9.538461538461538,8.909090909090908,9.375,2.423076923076923,4.454545454545454,4.1875,5.598482026,5.822881928454546,5.7924749505,9.157846153846155,8.399169605636363,8.84257693025,8.952948717692307,6.9105542363636365,5.977681258375,8.025323076923076,7.827717307,8.246839850875,10.0,10.0,10.0,9.215384615384615,10.0,10.0,4.94889834,4.856405830818182,3.931420646625,5.896103231,6.260673875999999,8.366618039625001,7.19047619,7.5996648922727275,8.35185450775,6.714285714,7.05280042990909,7.262725597375,1.0,1.0,1.0,8.176009116615385,7.721942545181818,7.8866352035,9.129240413692308,9.496180214545454,9.02934885075,9.172438038923078,9.385362384090909,9.191685265625,9.165007833461539,9.245566091727273,9.84474426375,6.153846153846154,10.0,10.0,8.405133110153844,9.531777172545453,9.516444595125,8.401372051615384,8.61617645609091,8.3008745605,8.854676025461538,8.456879531454545,8.0560212375,9.907692307692308,10.0,10.0,7.161839743461538,8.568853941181818,8.485923136,8.455711271307692,8.910477482000001,8.710704733625,8.758689298615383,8.810579424909092,8.152971279,6.452851174846154,7.263542876727272,7.890375479625,8.110316467615386,7.5421403096363635,8.29136956225,7.703095415384615,7.872087537181818,8.11157210675,0.7961538461538461,0.8900000000000001,0.917375,5.292,6.334545454545454,5.430000000000001,72.2,89.81818181818181,145.45454545454547,3.2,3.0,4.0,7.664,6.674545454545455,5.847272727272727,7.612,7.354545454545455,5.796363636363636,9.854,9.247272727272728,8.058181818181819,6.4,7.181818181818182,7.0,3.9599999999999995,4.818181818181818,1.1818181818181819,5.3,6.0,4.090909090909091,7.33,7.969090909090909,7.324545454545454,7.156000000000001,7.449090909090909,6.223636363636363,4.95,4.488181818181818,4.876363636363636,5.248,3.9427272727272724,4.088181818181818,4.4825,3.9536363636363636,3.6363636363636362,5.332,7.097272727272727,7.5,5.412000000000001,4.924545454545455,4.39,5.106,4.736363636363635,4.117272727272727,6.5936,6.732727272727273,6.823636363636364,3.25,2.9818181818181815,3.49,0.61,0.8363636363636363,0.88,4.134,4.466363636363637,4.578181818181818,3.016,8.176363636363636,6.09,1.904,7.24,7.100909090909091,3.808,7.575454545454545,3.475454545454546,10.0,6.363636363636363,6.363636363636363,4.682,7.33909090909091,5.76,4.8100000000000005,5.918181818181818,4.946363636363636,3.4064,6.500909090909091,5.961818181818182,5.048,6.6481818181818175,6.076363636363637,6.478,4.233636363636363,3.858181818181818,5.481428571428571,7.416363636363636,6.015454545454546,6.308,5.825454545454545,4.9354545454545455,8.36,10.0,5.151818181818182,4.776000000000001,3.2681818181818185,1.9654545454545451,1.9166666666666665,4.1000000000000005,6.298181818181818,3.772,3.2390909090909092,3.3363636363636364,5.572,6.428181818181818,4.874545454545454,5.0,5.0,5.0,4.0,8.818181818181818,7.2727272727272725,5.442,7.326363636363637,6.174545454545455,6.454000000000001,5.276363636363636,2.8781818181818184,5.109999999999999,4.296363636363636,3.1145454545454543,5.232,8.001818181818182,10.0,1.894285714285714,0.6245454545454545,2.52,4.6,10.0,10.0,4.384,5.173636363636363,5.168181818181818,5.682857142857143,2.6854545454545455,2.3854545454545453,7.244,8.896363636363636,9.245454545454546,4.824,6.257272727272727,6.615454545454545,6.501818181818182,5.173305785123967,5.281818181818182,5.451428571428572,4.959090909090909,5.992727272727273,6.208,5.483636363636363,5.822727272727272,4.912,5.992727272727273,5.720909090909091,6.817985689681869,7.290656985923124,5.901131034586786,58.88264156523204,53.663454575972125,54.512544805353336,80.1901638663651,77.43450185914247,82.18750009687182,-3335550586.4585047,-4786861559.665359,-7874903951.124444,5219.428439952716,6458.517403849986,12125.645456815768,8.090063931833168,13.18092128879289,16.477279461618718,33.89219577757932,27.75584536644841,23.750572032935963,10496.42857142857,6790.909090909091,4921.181818181818,32508507.904761903,38875138.18181818,43112070.09090909,13.454333333333333,9.982363636363637,8.505727272727272,56.88342409717132,53.090516586072916,54.45937983581086,9.663095190411521,12.277272744612258,8.271090940995652
