"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Australia","AUS","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5000323944.05513","-7824698719.19629","-3782555745.93944","-1106562011.23958","-2767984260.36539","-2630684042.12361","-9222498128.51398","441654791.3511","-2007441432.30132","-2932190620.71574","-1898249310.4422","-10797958704.9726","2663165109.34216","-7681971734.88822","9612586773.251","-33123390586.6106","-7620252751.31983","-6470053660.8773","-30020094088.5358","-13272117217.3587","-17218512630.0947","-17142068311.1791","-57304251200.4141","-51785739222.1873","-55235185682.7657","-40637704363.7628","-38633221206.3589","-46077390957.7799","-38193755825.2727","-61049540324.4327","-29611086901.8493","-6132381952.73451","-15909853498.3386",
"Austria","AUT","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193338846.213788","5587390965.51066","10174118816.0678","21601880265.066","1258109965.99233","7679700298.1241","15161341820.8401","13225677746.2252","10579892540.2257","-2587541536.35942","5836278366.23183","2023538039.8789","-3410590994.58348","1691653144.57875","6437095876.21754","9964589234.79261","6991259381.09667",
"Azerbaijan","AZE","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-330050000","-627277000","-1114834000","-1022947000","-510317000","-129177000","-226513000","-1066821000","-2351747000","-2351283000","-459151000","1289475000","5034521000","540824000","-147181000","-331155000","-932582000","-812407000","-1141550000","-2443393000","-838252000","-1926065000","-303106351.9","357879000","927801000","318126200","1784653000",
"Burundi","BDI","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","-538566.543006104","-1524028.63247118","-1367714.12346925","-1196623.81138929","-516806.722689075","-1249595.51157749","-864953.807151113","-600088.333002617","-337754.345497982","98946.2227279474","-1381339.89970271","0","0","0","236530.997005656","-11683240.6730743","2288.18254076578","0","-4618.42567105725","-44690.7076028704","-584701.692574561","-31593.7781888499","-465213.14733302","-3251690.82159558","-348404.534569828","-780582.003631939","-3354999.1805922","-604919.651526489","-116560393.846233","-81719783.795899","-49470693.0791751","-18977.0905017849","-306525.819016746","-983747.12499426","","","",
"Belgium","BEL","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-9199049496.12599","4506779201.18324","-9750819018.39828","-1123653952.83858","-8690515456.57803","-13093604217.0029","32864044191.5872","-44015051904.4328","-58665007469.2642","-34518425846.1647","29684338021.7122","17271778736.2812","14787640970.4607","26844377439.2663","-22983198267.7324","31988685367.2031","5599920051.94142","-4722571349.54006","-1865623698.43775","20285528819.264",
"Benin","BEN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","2343120.32888629","-1889760.24940719","-2452390.82596359","-3126021.57196208","-753359.561873316","-3370602.00190833","-4316555.84568939","-2060858.2287554","541681.71949866","532716.067056893","462288.40481404","0","0","0","0","-62096190.0734221","-62376777.1352233","-120780806.62353","-77571726.5958987","-1403787.18368037","-13648839.8950778","-13329502.1175034","-13595869.3350258","-13876006.4920732","-32748439.5045158","-37834294.5730452","-56293369.3973903","-41589426.4554671","-12215422.2758564","-44516493.4950451","-65271226.2197855","-53450076.8434991","-54978160.7779347","-261682357.855416","-174531373.920804","-103514099.036551","-194907272.300878","-101574683.484698","-241215299.320068","-301753783.162605","-388459043.328909","-117056378.004949","-114409648.300058","-168995331.699235","-184303164.512403","-191058357.410862","-152493263.349823","",
"Burkina Faso","BFA","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-34360763.6851065","-34531231.1271479","-337376983.205529","-104260080.00048","-71363957.7639522","-38187589.150915","-41472799.9899918","-256326266.355278","-432096421.40535","-287750664.958997","-217796773.033046","-340113213.36968","7696130.29241783","-200701558.745155","-146535904.034235","91638973.2622608","",
"Bangladesh","BGD","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","-403978.557545405","553269.398283548","0","-2436499.3440436","-3205086.7621919","-1838242.49913628","-247908.273938643","-3238781.18895631","-1390444.32247979","-3721853.38228801","-14049886.5245761","-11147788.327757","-1896372.12711773","-13529831.5362586","-136310534.134237","-187057212.499121","-179603006.318605","-280384629.677983","-78527040.0772574","-49662443.9923349","-265507414.091238","-444836577.956305","-811382056.103925","-452928348.08698","-516766232.527525","-1137762261.22987","-720457353.571077","-1165816161.07858","-967290773.513049","-1295344530.46955","-2056085292.75007","-2497421015.99741","-2771250741.40178","-2292208318.36861","-1683653528.90722","-2402416194.24182","-1884983625.06933","-1520504558.52071","-1344065813.63174",
"Bulgaria","BGR","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","-4000000","-55900000","-41500000","-40000000","-105400000","-98400000","-137500000","-506500000","-537253653.093478","-801671162.886439","-998219916.685135","-803281565.315899","-876321850.153046","-2070285897.61502","-2879178250.31481","-4004786052.34486","-7582756075.81876","-12903082288.9807","-9179244609.95921","-3535417639.07974","-1253650000","-1611440000","-1378130000","-1637500000","-211260000","-2098190000","-661410000","-1511540000","-885510000","-1392120000","-3185460000","-1350850000",
"Bahrain","BHR","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","0","0","0","-22970508.3355514","-145171539.850449","418036875.019956","0","-28457446.8841953","-64095744.8513185","-140691489.51761","-101329787.234043","31914893.6170213","35904255.3191489","-222074468.085106","-180851063.829787","207712765.957447","-569414893.617021","-815691489.361702","313829796.276124","-9574468.97634685","-446662590.643492","-1743329779.55431","-281638617.185887","1369868.84838132","-290386397.097415","-354009613.612708","135596788.456027","-26956705.9389952","224654326.553137","170330179.249347","86771034.2841144","-1934606676.81138","-87163578.6117713","-173519631.140213","-2048638923.12243","178271544.021768","112765957.446808","-1028723404.25532","-3196063829.78723","-1913031914.89362","3126063829.78723","-1123404255.31915","-289893617.021277","1403989361.70213","","","",
