"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Aruba","ABW","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.0363790186125","80.9753036437247","79.5882567469001","79.4659510231466","80.8553826199741","67.6474798687742","70.5427098674521","69.2543280182232","67.9218912271112","66.7748513379584","66.5445549242424","65.7027595566614","63.8923638639683","63.6235409707212","68.0787136294028","","","","","","","","","","","","",
"Africa Eastern and Southern","AFE","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","40.1706192845197","42.6092459320831","43.163294329497","39.9065693911295","40.2181193693054","43.3088688018276","42.1996987343896","42.596278017829","44.1712169670791","45.8104643129818","49.199852684142","50.1160782185742","52.7606715484757","53.0937553402307","52.0400704530423","52.1882291470191","52.3631275870126","53.216765648947","53.4736982279429","52.204589623251","51.5071409299301","54.4432162191778","54.4401059859966","53.2353832080916","52.4398808169427","50.1431533050258","48.486560169825","53.349951758937","53.7569502151791","53.5752992553385","53.7456158666232","53.9037458592537","53.5272526962296","53.9407256984916","53.4179807844597","53.7230410325932","53.4019776284396","52.3406385826472","51.7392256836083","50.1768864073075",
"Afghanistan","AFG","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.1511545995992","37.4448038407261","41.1108953364243","39.0077871841904","39.8310243252872","40.294685221301","45.4098308716488","45.2444349261482","48.8793769096891","49.6968203962567","50.5793979236606","52.6827434733525","52.9908650351499","53.2352934986503","59.0232164144095","58.3290500097748","59.4774229106653","55.4728067408306","54.6883422622417","",
"Africa Western and Central","AFW","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","47.7074648706448","50.0296948382814","48.9350043454371","48.096654014346","45.5526037414529","46.4802022366761","44.9933752243582","44.1959463899918","43.4597286874761","43.3658228875799","43.0446152554993","43.3569317399692","44.5492841593644","43.6329646160143","41.4178959991761","38.1397973147904","38.0920404453259","41.1460986679164","41.361468336987","41.2926552886319","42.8197027064222","39.1427704074181","39.4939965004868","41.5375592025835","41.6590362238252","44.9561634931073","46.2763364942053","45.0029495078018","47.1865142054413","46.809261111671","45.2104331492762","46.2146366653716","47.4912399488365","48.7641219890518","52.8633540904494","53.6313892513281","50.6626915278589","48.1374051837811","47.3034178294434","45.5958768677133","43.1723875680826",
"Angola","AGO","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0616104906329","25.1524548978866","30.2402406688035","31.9315282885985","20.9923708578417","22.2123554945612","26.9598114360045","37.9075789655613","41.1829874636929","40.3474731127873","35.5267258263529","37.1568468383723","34.6118783461354","34.3382017589612","48.9906714059621","41.887025816932","39.0758307473749","39.6049455482436","42.7849146737659","46.8139275295854","48.6598885686327","46.980995527677","46.7626248264264","43.2069096122475","42.123213697373","45.3535233914637","47.490934191023",
"Albania","ALB","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.7725199560951","42.3159807318516","43.9942522762233","46.8340419392508","44.302961498327","44.9430205750654","43.7765154121089","41.9114761161393","42.5804168880888","43.5544783831139","43.5234063031734","44.6398240133896","44.6991512719816","45.3172205438066","44.0255879707497","44.256372325899","44.9546859982398","44.6069895033751","45.7823916634714","46.2844425914396","46.697168516495","47.9695223600502","47.7554955579139","48.4073136548234","48.3893314731389","47.7016178357758",
"Andorra","AND","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.5555098246535","79.8154154929299","",
"Arab World","ARB","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","31.9039970256664","33.7748819973944","36.5993711254577","40.0705127852807","36.7149738262691","33.1978965504848","36.6393044748918","44.6050773670916","48.9336402907382","49.3579555960197","49.1623448328152","51.276339614154","48.6428843378235","51.6554230443349","51.2575928619301","41.6867747128394","49.5215428714363","43.7283369406595","45.3109199091557","47.2376548664296","47.7456952196551","45.6346784170285","46.2462533356132","49.5641111328072","47.0790274100472","42.6636981081309","44.8370656526873","45.9879630327612","44.7994772962194","43.5425536356747","40.2081964231345","38.4617773152787","39.5165509218413","37.3402232735977","45.1254511295159","43.5359126340064","39.9158228131565","40.6634997528743","42.5403866688187","44.7997814747835","52.6435946551102","54.5665600231201","52.565607717942","48.739157250144","50.3165532489425","54.6887823869038","48.7727504035805",
"United Arab Emirates","ARE","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","25.4643047004956","27.6401890692683","31.5331369357862","31.3121326365424","28.09722443704","26.8457912124624","31.0883861669878","36.2075815649247","37.8652207393831","36.3468141806264","37.8220266208673","46.6611025062797","44.1756695041514","45.7880271536706","43.7300450012482","40.0392209536602","51.9239305038891","43.3233556993049","47.0391772771792","51.909199895273","52.6677577741408","51.8405657582938","52.567566633727","57.7955770490152","55.6460922334793","49.220338275323","48.0854585516536","50.2509298289115","48.951303152003","46.6562900061707","42.9608649080015","41.0026442799823","44.1831002420827","41.1547160923483","46.9181571110237","46.7057183800611","41.292478330838","41.9119654602791","44.350081601947","46.595881684141","55.3651029857163","57.7753012899547","56.6548394984786","52.2483331427555","54.7931581953124","58.2146200904227","",
"Argentina","ARG","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","38.6813582855988","40.1170927424389","42.636201162441","43.242658525688","43.4271542069735","48.0836525008364","43.1787867210453","43.4334758186795","44.6950283481664","46.1763596271338","43.2747682872442","40.9540839979588","44.1066558208204","46.3979525030897","48.1755980563708","52.4268325075777","53.1862535979657","49.3009953094612","49.7853685268061","51.9458352298589","53.0895381715363","54.8191624683246","54.0769662656489","52.5355207001495","48.0360922412516","55.8544476443929","60.5611985052019","63.3252164422299","61.056897614085","61.5907929226228","62.263779670525","61.3509955456509","60.8492831021072","61.5396856144834","63.4877305192171","63.469313441501","65.0812573281962","54.7764456459146","51.0316942508769","47.8369882937827","48.4861459282405","48.7491333682456","49.5083307772744","50.2551922042782","53.3060010032753","51.4951802052167","51.8119007511102","53.6581179163924","53.9190936666216","52.9405434663365","55.8149012843362","56.1222358547004","57.3499373815692","56.3697502721818","54.9588429102213","54.6126744852331","52.0007448585013",
