"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Bangladesh","BGD","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","6.97381556958263","6.79411774906471","7.96386176172682","7.80459286326724","10.4230244561503","10.723024748933","10.3150855684753","8.10282841164145","9.26234551475759","9.18640400926977","8.72908283074018","7.68383878031331","6.06410210550716","12.1103374893782","13.3727281578377","11.6110473057592","14.4492027919251","16.7290739025876","14.3097126896709","15.6864548108505","20.1166762234798","19.8059719535783","20.04288227039","20.8716248676477","21.4305495950497","20.3216634239062","20.3790141468201","19.6008172704812","19.9362085702399","19.7867069022062","20.1456258361335","21.1195045357667","21.71789053342","22.9342560517422","23.4699924276778","23.5808244521571","21.6839165728619","21.8626700944451","22.6607423702209","22.3758655367007","22.2793826819325","22.5838118742213","22.8392543728467","22.4741487860882","22.7797200060528","23.2998442190711","24.0953205119221","24.5005410079343","24.7270013036793","25.2955721814431","24.9564767264585","25.0452996007551","25.309959389543","26.307070164309","26.3110467833576","26.8313948329541","31.0691513830358","31.2482919641603","31.9828135899766","32.8525491977868","32.9115608902719","33.3160943869001",
"Bulgaria","BGR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","53.7734093288356","51.9383133223093","57.9105918036742","60.3197762170212","59.9534588533954","62.5314079023663","64.009783928561","61.4640048396854","60.9691981504808","59.3923070703804","51.2749335765555","39.7538688282977","39.0522908366534","32.689193710271","29.9467275494673","17.8892322357209","16.2131219646461","21.7750696879005","21.2891962807609","22.3384426392245","22.6775837862271","23.9808817257269","24.0045118230475","24.3194010532205","23.1334035576547","24.2323990994027","25.370402523961","26.276570647274","25.0100473494135","26.5673408774659","23.7573248967112","25.030678175602","25.3828196327453","23.5107977911967","23.4435738976145","24.0225310883942","24.449247252538","23.9758286109973","22.4047199146857","21.6852308569828","21.9233469722538","23.036839936828",
"Bahrain","BHR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","59.0881616440722","57.8034972007056","52.8815144441202","48.1913984619766","49.0091930541369","48.452406962348","43.5236124422759","44.0258384840708","42.0183679333381","42.4886900254698","45.7345824949698","39.8643774845883","37.2114979847738","37.9449803099269","37.4249671622735","39.9476420818242","","","","","","","","","","","45.2834880040933","45.9178652906561","50.4076629462208","43.0997000499723","44.975946893886","49.5171903881701","47.5490713335536","47.9453756649045","46.5197733272369","40.1538667105209","39.3054656012409","41.176805761523","42.8605583093433","42.0803295106729","40.2534802742994","44.8034024127337",
"Bahamas, The","BHS","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3660026126715","14.2042956411876","15.6992247264686","15.4172724348665","13.0898771021992","14.5829088677508","13.764887722368","14.0376281518426","12.7093216431157","12.677771241084","11.6061307648359","12.1488719700562","9.53614103678483","10.6168563566021","10.870239197122","10.3431253996283","10.8090522762856","11.7337529813863","9.25945110064285","10.3895116853506","10.0100581448934","11.4998771761611","12.0451419747876","13.0339070006063","12.8327716135873","13.1405409758324","11.0277442905437","12.0325148293985","13.1279536479575","12.2164035183995","12.0778000121278","12.0294860559823","11.2922220437878",
"Bosnia and Herzegovina","BIH","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.8552890287063","25.6999990691539","25.6999991174593","25.2176237420683","27.4301795819969","24.3568468974682","21.5373916859689","20.9376174163641","19.8153865976587","19.8200801927973","20.2334920339996","21.4328391329964","21.0300824020691","21.7724374056523","23.2014104320358","22.9076469417103","22.4540096321725","22.1932597066813","21.6232008180939","22.3236757020136","22.156369823245","22.6264068253618","23.2461498160214","24.0022868431266","24.5234422733382","23.9642537563177","24.5543105160336","24.6245585293242",
"Belarus","BLR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.9006928406466","44.4444444444444","45.6521739130435","36.0406091370558","32.5914685550497","33.382206370518","34.2198405954993","35.92617833874","35.3050083955104","34.0037421548255","33.4789463312094","32.4639554654927","31.8153820256099","32.7410515030849","35.0189431066695","37.8387848851416","37.2070344531772","37.0472792241675","38.8242464026726","36.1176229649528","35.3930231166604","36.0887890771209","36.2828598908689","35.9038510426226","35.3791986450113","32.692428112127","30.9584092512823","31.5544850881623","31.2656097096379","31.737128716913","30.8286746682162","32.1536444647219",
"Belize","BLZ","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","22.7806309611152","19.9934123847167","23.2839221857712","20.7878152088582","18.4550196263318","18.4236202734246","20.6913476751542","19.2187428404055","18.8096547207165","21.1320046213532","21.1633138150254","20.4656833718836","19.3365950717575","18.9462938259571","18.9300286929355","19.0682148133907","17.7909198925008","17.9343995422474","18.1902409375682","17.472446958208","17.2966233276257","16.7436445244979","18.5363005348873","17.7705415726164","16.9749600334907","15.0525074918286","15.2238773330039","15.0272668280515","17.6830723697798","18.2365229232347","19.4841417464841","19.0689832973578","18.9610477309662","19.9376425758983","17.7671697976257","16.9845146669837","16.0582137619307","14.1419936019567","14.1018277794448","13.3174405396266","11.7758327081488","12.7671451489632","14.1716352925624","13.0386211974172",
"Bermuda","BMU","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.30000111301148","8.10000044325833","6.49999936117503","8.70000087232921","11.0730100605738","10.3085111383479","9.58402713787467","9.56824574079935","9.61836268756259","9.95111886767338","","","","","6.59753236327659","5.66742455792625","5.11874218822023","5.29900911819128","5.00463985900816","5.12438047943502","5.34979364226582","5.50930538497597","5.7012359712742","6.4373308151921","5.63987304229705","",
"Bolivia","BOL","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","30.9965237543453","29.6942224953903","33.3193779904306","35.1060462171573","36.3846190453529","31.3063718359034","31.9113907842025","32.8579613198929","33.0908752426797","32.5773195876289","28.9054497282805","29.3051853834556","31.6864573406421","33.5774966991036","31.5513520053044","32.2241219649069","32.4555415754122","30.351985279569","31.1542062312402","31.4609343376012","31.8845531979948","30.6062399759257","30.1608798507641","28.628442245929","28.1333525548835","29.1427574218391","27.9548862100277","26.4351094914312","26.1333943093732","25.1438963960235","25.7390221812353","25.4206764753126","25.4735692447779","25.5964904919612","26.8396494762825","26.2692194219914","27.652247464959","28.2897904061027","29.7366397824222","29.2286844945559","30.1439417460822","30.3691066361261","29.3342196293346","28.5181929044884","27.6254998805738","25.2024162838659","25.3263589797711","26.3699744281296","26.2465894715173","25.2102745511952","23.4919320116415","26.3609324060018",
"Brazil","BRA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","28.3180180644912","32.2834024842557","30.918539930888","34.3695206957555","32.4043400517206","29.0264176815035","28.5165395666702","28.6915788481054","30.6396573405108","31.5541595016891","32.1836451133203","32.9461973881395","32.7994932908533","31.6975657572163","33.3412563148844","33.9629154258264","34.8677256052904","34.0182314134794","35.613237072759","37.1187322699334","39.1973414458923","40.0861616685447","42.5527983829386","42.3261293483135","46.2527651071452","43.5996112284083","42.0198689617747","42.9015198568736","42.2697313812777","42.2838305792496","33.2718833933397","31.7672431925065","34.1322735636744","37.2991204595736","35.4209197179743","23.3814603915692","22.3401145607793","22.5941476118263","22.1187903794666","21.7467112496793","23.0066186293679","22.6395279128549","22.4953278210778","23.0838178183236","24.3066232905777","24.1725782835869","23.5440216750205","23.1253804111996","23.0852937600656","21.8785926300792","23.2679773554086","23.1020509684591","22.1336473661474","21.224809951341","20.4724627525642","19.3600439763687","18.3547582818562","18.1885023126814","18.749051454678","18.7546275757344","17.7016526357078","18.8581281526471",
"Barbados","BRB","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","16.0140859459333","17.613016454889","18.2350975580789","18.893630031969","18.6902024771935","17.0088408644401","16.9454707719768","16.5954720205041","17.7152051488335","18.2059800664452","15.8871252204586","14.4490844844202","13.6231038506418","14.0537575425123","13.360594795539","18.7052137385718","17.3941929133858","15.2503832396525","14.6120481927711","14.35636699792","14.9450549450549","14.9179638199411","16.0417910447761","15.6124249911754","15.2939194879569","15.3064226180748","14.6914388606973","14.4197650088524","15.7049384639352","15.0878211641748","14.9456735174761","16.2227937936478","14.7289513261334","15.1418532956688","15.4120046093473","14.050570292677","14.5117772728547","14.1873047483218","14.0869918912154","13.8486666688047","13.6347090796447","12.9914515652031","12.7676023722004","12.3351490870536","12.0046718717992","12.7580911278095","",
"Brunei Darussalam","BRN","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","90.5129577249446","89.5177591683511","90.4695543357697","84.7686192864578","80.6078999818808","84.203965819816","84.824135839903","81.8472545937449","79.6887841762095","77.3150826573444","73.4709053727459","71.8109464288018","58.8052028974219","59.5080073781655","52.2641648814361","59.8026774554181","61.5583341169096","59.5727240031274","60.3990770359501","57.2351341573711","53.8283725772866","54.2710089418778","56.3041231110495","56.0453466372943","51.5338510324484","55.184591509555","63.6697733362022","60.0424474220151","60.662018627792","64.1475462010391","67.853168977756","71.5603386670035","73.1764860801721","71.3048189181136","74.1130214384814","65.4051872681968","68.6570358480471","73.672917650088","72.6568251609166","70.0251777905385","67.8520652153843","61.3623579705254","57.2883572517145","59.7205108761203","63.2436451560024","62.5153210994416","59.1336301292727","62.7015640831986",
"Bhutan","BTN","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","12.1716126989571","18.0311600623014","20.049158999665","22.1488214054426","22.4298953818105","20.4366087448755","20.8221777249038","26.6608599405205","23.5508794158062","24.4100689968287","25.2395503579","26.0682203497839","28.111385073919","29.9427206172835","30.0293516616447","34.0376082291151","34.0803542802583","33.7665795255564","32.9264502907497","36.1222941756292","36.4368028834936","38.2976725850155","38.5586202675295","39.2494711382258","37.3795164468806","36.9170825694604","38.6835187073549","45.0997879851907","44.27249239447","43.0121592091934","43.814816758048","41.9767059830459","42.6088022536757","43.3669119401891","41.6525962977805","42.487085982419","42.5511112715639","41.8429636345125","38.2034608946087","36.0589301297182","34.4126541300558","",
"Botswana","BWA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","13.3305060134328","12.2975254408832","11.3741577939216","10.6134343367613","13.4939379625256","19.2073170731707","14.3631436314363","14.9823422395034","12.4210526315789","19.5319531953195","27.5562001450326","27.5881057268722","27.6160503540519","26.8810858660372","27.8913200288531","31.0108509423187","31.8238021638331","32.465483234714","37.4169137948666","42.7267285243939","43.8906069977564","40.9849749582638","43.2945792067365","47.7310728312011","51.6278203656001","56.755227610269","57.9387825289465","58.0254584027883","61.9132304892675","61.4230190470826","56.9065630605401","53.5451494526864","49.6616330776529","47.879503645971","43.2590558480402","43.8928794741578","45.4269030524546","45.6945187092832","43.5452479747086","44.8015488103969","46.3006545686044","44.7678062989032","43.9653068340307","39.6164131871252","38.8218834164505","42.8549522076655","43.5908260526127","41.8001270025625","36.5405103370447","28.1560607429726","31.8613203597538","35.0464653041146","29.7195313673406","31.482647284955","41.2850898605017","37.4112253088574","40.3451686005564","37.1396048019655","35.0423966803709","31.8251450470181","27.7693945167821","",
"Central African Republic","CAF","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5736807244034","24.5099241422375","26.6383554299084","27.5230753744847","24.1913069915363","19.4825017262056","22.1252513485047","21.6382374370791","20.7372245546503","20.5557559569889","20.5119712239464","20.4481887620838","20.160720975629",
"Canada","CAN","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7164390585459","26.8338686646699","27.8717394388625","29.5000375204667","28.4475354619999","27.5731410327833","27.9074104477255","28.3911197223378","29.2129915241778","28.8475544811015","28.6859019053535","29.3420195046589","25.0760182112778","26.3511331619895","27.1393405983891","26.6346687974256","26.6132351758366","27.1379424601872","24.4156825468916","23.2953005455848","24.0278028870792","24.6223059554353","","","",
