"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"IDA & IBRD total","IBT","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.946078431373","100.623966942149","92.1260162601626","85.0121951219512","76.8780487804878","70.1008064516129","63.852","60.956","59.5787401574803","57.3997058823529","55.2079411764706","55.4910948905109","56.5820072992701","55.4847080291971","53.9061678832117","53.0312773722628","","",
"IDA total","IDA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123.117647058824","114.032786885246","107.290322580645","98.2258064516129","92.3225806451613","88.8253968253968","79.90625","76.546875","75.6969696969697","75.3191304347826","72.7973913043478","73.8217142857143","73.9217142857143","72.814","69.7011428571429","67.7029285714286","","",
"IDA blend","IDB","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.1428571428571","60.75","60.75","59","58.1666666666667","58.1666666666667","55.6666666666667","52.25","52.75","61.8357142857143","60.2642857142857","58.8357142857143","59.2642857142857","59.2257142857143","63.09","59.1346428571429","","",
"Indonesia","IDN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.64","27.64","27.64","27.64","27.64","30.64","30.64","","",
"IDA only","IDX","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.5","127.081632653061","118.46","107.64","100.52","96.0392156862745","85.5","82.1538461538462","80.7962962962963","78.7512727272727","75.9876363636364","77.5682142857143","77.5860714285714","76.2110714285714","71.3539285714286","69.845","","",
"Isle of Man","IMN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.1","63.1","63.1","63.1","62.63","61.22","57.93","","",
"Not classified","INX","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.5","36.5","36.5","36.5","36.5","36.5","36.5","37","36.5","36.5","31.5","31.5","31.5","31.5","31.5","31.5","","",
"Iran, Islamic Rep.","IRN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","32","32","32","32","32","32","32","32","32","32","32","32","31","31","31","","",
"Iraq","IRQ","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","51","51","51","51","51","51","51","51","51","51","51","51","51","51","51","","",
"Iceland","ISL","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4","4","4","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","","",
"Israel","ISR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144","144","144","144","144","144","144","144","81","81","81","81","81","80.5","37","37","","",
"Italy","ITA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","25","25","25","25","25","25","25","25","16","16","16","16","16","16","16","","",
"Jamaica","JAM","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","51","51","51","35","35","17.5","17.5","17.5","17","18","18","18","19","19","19","","",
"Jordan","JOR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","21","21","21","21","21","21","21","21","21","17","17","17","17","17","17","","",
"Japan","JPN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","13","13","13","13","13","13","","",
"Kazakhstan","KAZ","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","52","52","52","40","40","40","40","40","23","11","4.5","3.5","3.5","3.5","4.5","","",
"Kenya","KEN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","72","72","72","72","72","72","72","72","72","72","61","61","61","49","43.5","","",
"Kyrgyz Republic","KGZ","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","6","6","7","5","5","5","5","5","5","3.5","3.5","3.5","3.5","3.5","","",
"Cambodia","KHM","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","56","56","56","56","56","56","56","56","56","56","56","56","56","55","55","","",
"Kiribati","KIR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","513","513","513","513","513","513","513","513","513","513","513","513","513","513","513","513","","",
"St. Kitts and Nevis","KNA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","82","82","82","82","82","82","82","82","82","82","224","224","224","224","","",
"Korea, Rep.","KOR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","9.5","9.5","9.5","9","9","9","9","9","7","6.5","5.5","5.5","5.5","5.5","","",
"Kuwait","KWT","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","77","57","57","57","57","56","50","50","50","70","70","70","35","35","17","","",
"Latin America & Caribbean (excluding high income)","LAC","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.2","88.9523809523809","86.1428571428571","64.9523809523809","64.1666666666667","63.1904761904762","60.7857142857143","58.8809523809524","59.9285714285714","55.0391304347826","51.7421739130435","51.7421739130435","51.1097826086957","49.6610869565217","52.7480434782609","52.2613043478261","","",
"Lao PDR","LAO","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","46","46","46","46","46","55","55","55","55","55","55","55","28","28","28","","",
"Lebanon","LBN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","28","28","28","28","28","28","28","28","28","28","37","37","37","37","37","","",
"Liberia","LBR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","50","50","50","50","44","44","44","44","44","44","44","","",
"Libya","LBY","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","17","17","17","17","17","17","17","17","17","17","17","17","17","17","","",
"Latin America & Caribbean","LCN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.3","85.2068965517241","83.1724137931034","74.3666666666667","68.8","67.7333333333333","66.5","64.3225806451613","63.7258064516129","60.0424242424242","57.5324242424242","57.9566666666667","63.8340909090909","60.5213636363636","62.6728787878788","62.6366666666667","","",
"Least developed countries: UN classification","LDC","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.142857142857","135","132.7","122.65","113.925","106.4","96.55","95.6","93.2142857142857","90.7051162790698","88.7748837209302","90.53","89.9618181818182","88.7572727272727","82.3709090909091","80.4618181818182","","",
"Low income","LIC","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.863636363636","109.625","106.8","106.52","93.08","86.84","78.92","77.48","74.8076923076923","66.0769230769231","64.8461538461538","69.1481481481482","69.2962962962963","68.8888888888889","59.8518518518519","57.4814814814815","","",
"Liechtenstein","LIE","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","17","","",
"Sri Lanka","LKA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","71","71","71","71","71","71","71","50","51","51","51","51","51","39","39","","",
"Lower middle income","LMC","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122.134146341463","114.663043478261","106.989130434783","94.4673913043478","91.2934782608696","87.5760869565217","80.7391304347826","75.5","74.0851063829787","76.1107692307692","72.8607692307692","71.9280769230769","71.6203846153846","70.8894230769231","69.1815384615385","67.5533653846154","","",
"Low & middle income","LMY","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.515625","95.2837837837838","91.0663716814159","85.3849557522124","76.5309734513274","70.3552631578947","63.8304347826087","60.9434782608696","60.5470085470085","58.2885714285714","55.9784126984127","56.2462992125984","55.8640551181102","55.2787795275591","53.0838188976378","51.8250787401575","","",
"Lesotho","LSO","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","101","101","101","101","101","101","101","101","43","43","43","43","43","43","43","","",
"Late-demographic dividend","LTE","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.625","58.4875","63.7261904761905","67.0227272727273","60.5111111111111","53.0555555555556","48.9222222222222","47.1444444444444","42.2888888888889","39.7695833333333","39.139375","38.8164583333333","38.3205208333333","36.7476041666667","37.0403125","37.1820833333333","","",
"Lithuania","LTU","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4","4","4","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","","",
"Luxembourg","LUX","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5","26.5","26.5","26.5","26.5","26.5","26.5","26.5","26.5","26.5","26.5","26.5","26.5","26.5","","",
"Latvia","LVA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","55","54","54","49.5","44.5","41.5","17.5","17.5","17.5","17.5","16.5","16.5","16.5","16.5","16.5","","",
"Macao SAR, China","MAC","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","78","78","76","76","76","76","76","76","61","41","31","21","21","20.5","20","","",
"Monaco","MCO","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","49","49","49","49","6","6","6","5.5","5.5","5.5","5.5","5.5","5.5","5.5","5.5","","",
"Madagascar","MDG","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137","137","137","137","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Maldives","MDV","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","57","57","57","57","57","57","57","57","57","","",
"Middle East & North Africa","MEA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.75","56.5882352941176","55.4117647058824","50.8421052631579","44.8421052631579","43.5789473684211","43.5263157894737","41.8","38.15","36.7","36.15","35.975","36.775","34.875","30.825","27.15","","",
"Mexico","MEX","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.16","65.33","65.33","42.09","38.77","38.77","38.77","","",
"Marshall Islands","MHL","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.3310810810811","91.3275862068966","86.5965909090909","79.3806818181818","71.8295454545455","65.7247191011236","59.6388888888889","56.35","56.4725274725275","56.2636","53.6728","52.7628","52.23735","51.60405","51.25645","50.29785","","",
"North Macedonia","MKD","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","67","60","60","43","43","31","31","30","30","30","30","30","","",
"Mali","MLI","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","44","33","29","29","29","29","29","29","29","29","29","29","29","29","29","","",
"Malta","MLT","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","15","15","15","15","15","15","15","17","","",
"Myanmar","MMR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","85","85","85","85","85","85","65","","",
"Middle East & North Africa (excluding high income)","MNA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.0909090909091","57.75","57.75","56.1666666666667","46.6666666666667","44.6666666666667","44.6666666666667","44.6666666666667","43.8333333333333","41.75","39.5","39.4166666666667","41","40.9166666666667","37.7916666666667","37.3333333333333","","",
"Montenegro","MNE","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","70","70","70","70","70","70","69","69","69","69","69","69","69","","",
"Mongolia","MNG","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","11","11","11","11","10.5","10.5","10.5","10.5","10.5","10.5","10.5","10.5","10.5","10.5","","",
"Northern Mariana Islands","MNP","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","50","50","50","50","50","50","48","48","42","43","43","43","43","43","43","","",
"Mauritania","MRT","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","49","","",
"Mauritius","MUS","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210","210","210","210","210","25","25","21","14","14","14","14","14","17","17","17","","",
"Malawi","MWI","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","88","88","88","88","88","49","69","69","69","69","69","69","69","47","47","","",
"Malaysia","MYS","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146","146","146","146","146","146","50","50","16","13","13","13","13","13","11.5","11.5","","",
"North America","NAC","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","6.5","9.6","9.6","9.6","9.6","9.6","9.6","9.6","","",
"Namibia","NAM","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","32","32","32","32","32","32","32","52","52","52","52","52","44","44","44","","",
"New Caledonia","NCL","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","36","36","36","36","36","36","36","36","36","36","36","36","36","13","13","","",
"Nigeria","NGA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2","92.2","92.2","92.2","91.66","91.66","91.66","","",
"Nicaragua","NIC","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131","131","131","131","131","131","131","56","56","56","56","56","56","56","56","56","","",
"Netherlands","NLD","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","5.5","5.5","5.5","5.5","5.5","5.5","5.5","5.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","","",
"Norway","NOR","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","3","3","3","3","3","3","3","3","3","3","3","3","3","","",
"Nepal","NPL","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","","",
"Nauru","NRU","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3.5","3.5","","",
"OECD members","OED","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1470588235294","55.5147058823529","54.3857142857143","51.1714285714286","49.4714285714286","44.2857142857143","32.0285714285714","29.3857142857143","24.7857142857143","23.5752631578947","23.7113157894737","23.0665789473684","22.1918421052632","21.8544736842105","21.6439473684211","22.9071052631579","","",
"Oman","OMN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","18","","",
"Other small states","OSS","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.8125","67.9705882352941","80.2368421052632","74.2142857142857","72.2954545454545","61.5227272727273","61.2391304347826","56.5208333333333","58.26","49.18","48.7","46.9","46.9","47.28","46.44","44.8","","",
"Pakistan","PAK","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156.5","156.5","156.5","156.5","156.5","144.6","104.725","","",
"Panama","PAN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","44","44","44","44","32","32","32","28.5","29.5","22.5","22.5","22.5","22.5","22.5","22.5","","",
"Peru","PER","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36","36","36","36","35.5","17","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","9.5","","",
"Philippines","PHL","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","35","35","35","35","35","35","35","35","35","35","35","35","35","35","35","","",
"Palau","PLW","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","14","14","14","14","14","14","14","14","14","14","14","14","14","14","14","","",
"Papua New Guinea","PNG","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","72","72","72","72","72","72","72","72","72","72","72","72","72","72","72","","",
"Poland","POL","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204","195","195","195","195","195","150","150","52","33","33","33","33","33","80","135","","",
"Pre-demographic dividend","PRE","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.571428571429","113","100.636363636364","99.6666666666667","90.7575757575758","88.8181818181818","82.9090909090909","82.6666666666667","80.3529411764706","74.0342857142857","71.4057142857143","74.1444444444444","74.0055555555555","73.4072222222222","65.9905555555555","64.06","","",
"Puerto Rico","PRI","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194","194","194","194","193.5","194","193.5","193.5","193.5","193.5","193.5","193.5","191","191","191","190","","",
"Korea, Dem. People's Rep.","PRK","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","83","81","42","42","12","1","1","1","1","1","1","1","1","10","10","","",
"Paraguay","PRY","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46","46","46","46","46","46","46","46","46","46","46","46","46","46","46","46","","",
"West Bank and Gaza","PSE","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","66","66","66","66","61","61","61","51","51","51","51","51","51","35","35","","",
"Pacific island small states","PSS","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194.714285714286","194.714285714286","194.714285714286","194.714285714286","194.714285714286","194.714285714286","147","132.142857142857","132.571428571429","132.5","123.928571428571","123.928571428571","123.928571428571","123.928571428571","123.928571428571","123.928571428571","","",
"Post-demographic dividend","PST","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.616666666667","97.9354838709677","77.96875","67.40625","52.78125","44.421875","30.96875","27.8676470588235","26.25","23.1305555555556","22.9638888888889","22.0888888888889","23.3111111111111","21.4777777777778","21.1583333333333","20.9222222222222","","",
"French Polynesia","PYF","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","12","12","12","12","12","12","12","12","12","12","12","1","","",
"Romania","ROU","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","72","72","72","72","13","13","13","13","13","13","13","15","15","14.5","14.5","","",
"Russian Federation","RUS","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.75","21","17","17","14","14","14","","",
"Rwanda","RWA","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","370","370","370","370","315","80","75","47","45","32","32","32","12","7","7","7","","",
"South Asia","SAS","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.25","105.25","105.25","104.75","104.75","104.75","95.2","95.2","91","118.3025","118.3025","116.4275","116.4275","116.36875","113.205","107.809375","","",
"Saudi Arabia","SAU","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","8","8","8","8","8","8","8","8","6","3","1.5","1.5","1.5","","",
"Sudan","SDN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","","",
"Senegal","SEN","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145","145","145","145","124","124","122","122","122","122","71","71","71","56","41","41","","",
"Singapore","SGP","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","20","20","19","19","19","19","19","4.5","4.5","4.5","4.5","4.5","4.5","4.5","","",
"Solomon Islands","SLB","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","301","301","301","301","301","301","87","85","87","86.5","86.5","86.5","86.5","86.5","86.5","86.5","","",
"Sierra Leone","SLE","Time required to register property (days)","IC.PRP.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","236","236","236","235","86","236","86","86","67","67","56","56","56","56","56","56","","",
